id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
2891301,d,2020-05-28 06:45:00 +0200,OK0616,Amsterdam,Czech Airlines,2,C14,Departed 06:51,2020-05-27 06:46:07 +0200,2020-05-28 06:58:06 +0200,true,2020-05-28 06:51:00 +0200,5ecdf04cbebc8c7c259ee074,AT7
2891310,d,2020-05-28 11:15:00 +0200,KL1352,Amsterdam,Klm Royal Dutch Airlines,2,D3,Departed 11:13,2020-05-27 11:16:08 +0200,2020-05-28 11:24:07 +0200,true,2020-05-28 11:13:00 +0200,5ece2f94bebc8c7c259ee17d,E75
2891314,d,2020-05-28 11:40:00 +0200,OK0490,Stockholm/ARLANDA,Czech Airlines,2,D2,Departed 11:39,2020-05-27 11:41:08 +0200,2020-05-28 12:04:07 +0200,true,2020-05-28 11:39:00 +0200,5ece3570bebc8c7c259ee186,73G
2891318,d,2020-05-28 11:40:00 +0200,OK0802,Bucharest,Czech Airlines,1,B4,Departed 11:53,2020-05-27 11:41:08 +0200,2020-05-28 11:55:07 +0200,true,2020-05-28 11:53:00 +0200,5ece3570bebc8c7c259ee187,73G
2891329,d,2020-05-28 12:25:00 +0200,OK0760,Paris/CDG,Czech Airlines,2,D1,Departed 12:23,2020-05-27 12:26:07 +0200,2020-05-28 12:35:07 +0200,true,2020-05-28 12:23:00 +0200,5ece3ffcbebc8c7c259ee19d,319
2891349,d,2020-05-28 17:15:00 +0200,OK0618,Amsterdam,Czech Airlines,2,C14,Departed 17:32,2020-05-27 17:16:07 +0200,2020-05-28 17:40:06 +0200,true,2020-05-28 17:32:00 +0200,5ece83f4bebc8c7c259ee561,AT7
