id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
2034481,d,2015-03-24 06:00:00 +0100,W62697,Venice/Treviso (IT),Wizz Air,Terminal 2,C21,Departed 06:03,2016-07-17 03:45:39 +0200,2016-12-09 09:50:58 +0100,true,2015-03-24 06:03:00 +0100,,
1738973,d,2015-03-24 06:50:00 +0100,KL1350,Amsterdam (NL),Klm Royal Dutch Airlines,Terminal 2,C4,Departed 06:47,2016-07-17 03:45:39 +0200,2016-12-09 08:50:58 +0100,true,2015-03-24 06:47:00 +0100,,
1718334,d,2015-03-24 06:50:00 +0100,LH1403,Frankfurt (DE),Lufthansa,Terminal 2,C9,Departed 06:53,2016-07-17 03:45:39 +0200,2016-12-09 08:55:49 +0100,true,2015-03-24 06:53:00 +0100,,
1705317,d,2015-03-24 06:50:00 +0100,SN2816,Brussels/Zaventem (BE),Brussels Airlines,Terminal 2,C7,Departed 06:54,2016-07-17 03:45:39 +0200,2016-12-09 09:36:49 +0100,true,2015-03-24 06:54:00 +0100,,
1957889,d,2015-03-24 06:55:00 +0100,OK0520,Dusseldorf (DE),Czech Airlines,Terminal 2,C14,Departed 06:50,2016-07-17 03:45:39 +0200,2016-12-09 09:03:05 +0100,true,2015-03-24 06:50:00 +0100,,
1978488,d,2015-03-24 06:55:00 +0100,OK0630,Brussels/Zaventem (BE),Czech Airlines,Terminal 2,D3,Departed 06:50,2016-07-17 03:45:39 +0200,2016-12-09 09:05:24 +0100,true,2015-03-24 06:50:00 +0100,,
1957089,d,2015-03-24 06:55:00 +0100,OK7320,Braunschweig (DE),Czech Airlines,Terminal 3,"",Departed 07:05,2016-07-17 03:45:39 +0200,2016-12-09 09:18:50 +0100,true,2015-03-24 07:05:00 +0100,,
1973315,d,2015-03-24 07:00:00 +0100,OK0616,Amsterdam (NL),Czech Airlines,Terminal 2,C2,Departed 07:06,2016-07-17 03:45:39 +0200,2016-12-09 09:04:57 +0100,true,2015-03-24 07:06:00 +0100,,
1836706,d,2015-03-24 07:05:00 +0100,OK0776,Warsaw (PL),Czech Airlines,Terminal 2,C16,Departed 07:12,2016-07-17 03:45:39 +0200,2016-12-09 09:08:20 +0100,true,2015-03-24 07:12:00 +0100,,
1870783,d,2015-03-24 07:10:00 +0100,AF1737,Paris/CDG (FR),Air France,Terminal 2,C6,Departed 07:14,2016-07-17 03:45:39 +0200,2016-12-09 08:24:47 +0100,true,2015-03-24 07:14:00 +0100,,
1969394,d,2015-03-24 07:10:00 +0100,OK0534,Frankfurt (DE),Czech Airlines,Terminal 2,C3,Departed 07:09,2016-07-17 03:45:39 +0200,2016-12-09 09:03:56 +0100,true,2015-03-24 07:09:00 +0100,,
