id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
297158,a,2019-11-24 06:20:00 +0100,QS0915,Rostov/PLATOV,Smartwings,1,"",Arrived 06:02,2019-11-23 06:21:08 +0100,2019-11-24 06:04:07 +0100,true,2019-11-24 06:02:00 +0100,5dd8c180bebc820f802bb0bd,73H
297160,a,2019-11-24 06:55:00 +0100,QR0289,Doha/HAMAD INTERNATIONAL,Qatar Airways,1,"",Arrived 06:28,2019-11-23 06:56:08 +0100,2019-11-24 06:31:09 +0100,true,2019-11-24 06:28:00 +0100,5dd8c9bebebc820f802bccb9,32A
297189,a,2019-11-24 07:35:00 +0100,U60701,Ekaterinburg,Ural Airlines,1,"",Arrived 07:56,2019-11-23 07:36:08 +0100,2019-11-24 07:59:08 +0100,true,2019-11-24 07:56:00 +0100,5dd8d315bebc820f802bd405,320
297194,a,2019-11-24 08:20:00 +0100,KL1351,Amsterdam,Klm Royal Dutch Airlines,2,"",Arrived 08:13,2019-11-23 08:21:09 +0100,2019-11-24 08:15:08 +0100,true,2019-11-24 08:13:00 +0100,5dd8dda1bebc820f802bd9c2,E90
297199,a,2019-11-24 08:40:00 +0100,QS1287,Tel Aviv/BEN GURION,Smartwings,1,"",Arrived 08:36,2019-11-23 08:41:12 +0100,2019-11-24 08:39:08 +0100,true,2019-11-24 08:36:00 +0100,5dd8e250bebc820f802bdf0e,73J
297205,a,2019-11-24 08:45:00 +0100,EW9772,Dusseldorf,Eurowings Ag,2,"",Arrived 08:24,2019-11-23 08:51:19 +0100,2019-11-24 08:26:08 +0100,true,2019-11-24 08:24:00 +0100,5dd8e37dbebc820f802bdff4,DH4
297206,a,2019-11-24 08:45:00 +0100,RO0225,Bucharest,Tarom,1,"",Arrived 08:39,2019-11-23 08:51:19 +0100,2019-11-24 08:42:09 +0100,true,2019-11-24 08:39:00 +0100,5dd8e37dbebc820f802bdff5,73H
297207,a,2019-11-24 09:00:00 +0100,FV5739,Moscow/VNUKOVO,Rossiya Airlines,1,"",Arrived 09:07,2019-11-23 09:01:07 +0100,2019-11-24 09:09:08 +0100,true,2019-11-24 09:07:00 +0100,5dd8e701bebc820f802be307,73H
297208,a,2019-11-24 09:00:00 +0100,OK0899,Moscow/SHEREMETYEVO,Czech Airlines,1,"",Arrived 08:42,2019-11-23 09:01:07 +0100,2019-11-24 08:44:08 +0100,true,2019-11-24 08:42:00 +0100,5dd8e701bebc820f802be308,73G
297209,a,2019-11-24 09:05:00 +0100,TK1767,Istanbul Airport,Turkish Airlines,1,"",Arrived 08:54,2019-11-23 09:06:08 +0100,2019-11-24 08:57:07 +0100,true,2019-11-24 08:54:00 +0100,5dd8e82cbebc820f802be453,32B
297210,a,2019-11-24 09:10:00 +0100,AF1382,Paris/CDG,Air France,2,"",Arrived 08:59,2019-11-23 09:11:08 +0100,2019-11-24 09:01:08 +0100,true,2019-11-24 08:59:00 +0100,5dd8e958bebc820f802be51b,321
