id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
69330,d,2019-02-05 06:00:00 +0100,KL1350,Amsterdam,Klm Royal Dutch Airlines,2,C4,Departed 06:01,2019-02-04 06:01:06 +0100,2019-02-05 06:26:06 +0100,true,2019-02-05 06:01:00 +0100,5c57c6d1bebce4170f12d696,E75
69334,d,2019-02-05 06:00:00 +0100,TP1245,Lisbon,Tap Portugal,2,C7,Departed 06:15,2019-02-04 06:01:07 +0100,2019-02-05 06:37:04 +0100,true,2019-02-05 06:15:00 +0100,5c57c6d1bebce4170f12d697,319
69335,d,2019-02-05 06:05:00 +0100,LH1403,Frankfurt,Lufthansa,2,C9,Departed 06:06,2019-02-04 06:06:07 +0100,2019-02-05 06:36:05 +0100,true,2019-02-05 06:06:00 +0100,5c57c7fcbebce4170f12d74c,321
69346,d,2019-02-05 06:40:00 +0100,SN2816,Brussels,Brussels Airlines,2,C6,Departed 06:52,2019-02-04 06:41:06 +0100,2019-02-05 07:21:05 +0100,true,2019-02-05 06:52:00 +0100,5c57d031bebce4170f12f49e,319
69350,d,2019-02-05 06:55:00 +0100,OK0522,Dusseldorf,Czech Airlines,2,C15,Departed 07:05,2019-02-04 06:56:06 +0100,2019-02-05 07:25:11 +0100,true,2019-02-05 07:05:00 +0100,5c57d3b4bebce4170f1303f2,AT7
69355,d,2019-02-05 06:55:00 +0100,OK0630,Brussels,Czech Airlines,2,D2,Departed 07:12,2019-02-04 06:56:06 +0100,2019-02-05 07:28:05 +0100,true,2019-02-05 07:12:00 +0100,5c57d3b4bebce4170f1303f3,73G
69360,d,2019-02-05 06:55:00 +0100,OK7320,Braunschweig,Czech Airlines,3,1,Departed 06:53,2019-02-04 06:56:06 +0100,2019-02-05 07:01:05 +0100,true,2019-02-05 06:53:00 +0100,5c57d3b4bebce4170f1303f4,AT7
69362,d,2019-02-05 07:00:00 +0100,BA0853,London/HEATHROW,British Airways,1,A7,Departed 07:30,2019-02-04 07:01:06 +0100,2019-02-05 08:46:05 +0100,true,2019-02-05 07:30:00 +0100,5c57d4e1bebce4170f130607,320
69365,d,2019-02-05 07:00:00 +0100,OK0534,Frankfurt,Czech Airlines,2,D1,Departed 07:47,2019-02-04 07:01:06 +0100,2019-02-05 08:11:05 +0100,true,2019-02-05 07:47:00 +0100,5c57d4e1bebce4170f130608,319
69372,d,2019-02-05 07:00:00 +0100,OK0616,Amsterdam,Czech Airlines,2,C3,Departed 08:00,2019-02-04 07:01:06 +0100,2019-02-05 08:36:05 +0100,true,2019-02-05 08:00:00 +0100,5c57d4e1bebce4170f130609,73H
69380,d,2019-02-05 07:05:00 +0100,FR8332,Rome/CIAMPINO,Ryanair,2,C19,Departed 07:30,2019-02-04 07:06:06 +0100,2019-02-05 08:01:05 +0100,true,2019-02-05 07:30:00 +0100,5c57d60cbebce4170f1307f3,73H
69381,d,2019-02-05 07:05:00 +0100,OK0776,Warsaw,Czech Airlines,2,C14,Departed 07:14,2019-02-04 07:06:06 +0100,2019-02-05 07:38:05 +0100,true,2019-02-05 07:14:00 +0100,5c57d60cbebce4170f1307f4,AT7
