id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
2959067,d,2021-08-29 04:35:00 +0200,QS2248,Heraklion,SmartWings,2,D2,Departed 04:33,2021-08-28 04:36:09 +0200,2021-08-29 04:47:06 +0200,true,2021-08-29 04:33:00 +0200,6129a0d5bebc49077e40c37e,7M8
2959068,d,2021-08-29 04:45:00 +0200,QS1190,Antalya,SmartWings,1,B7,Departed 04:35,2021-08-28 04:46:08 +0200,2021-08-29 04:44:06 +0200,true,2021-08-29 04:35:00 +0200,6129a32dbebc49077e40c592,73H
2959069,d,2021-08-29 04:55:00 +0200,QS1102,Heraklion,SmartWings,2,C2,Departed 04:51,2021-08-28 04:56:07 +0200,2021-08-29 05:03:07 +0200,true,2021-08-29 04:51:00 +0200,6129a585bebc49077e40c718,73J
2959070,d,2021-08-29 04:55:00 +0200,QS1110,Chania,SmartWings,2,D3,Departed 05:19,2021-08-28 04:56:07 +0200,2021-08-29 05:29:08 +0200,true,2021-08-29 05:19:00 +0200,6129a586bebc49077e40c719,73H
2959071,d,2021-08-29 05:05:00 +0200,QS1186,Varna,SmartWings,1,B3,Departed 04:57,2021-08-28 05:06:08 +0200,2021-08-29 05:08:07 +0200,true,2021-08-29 04:57:00 +0200,6129a7ddbebc49077e40c7e0,73H
2959072,d,2021-08-29 05:10:00 +0200,QS1114,Kerkyra/CORFU,SmartWings,2,C22,Departed 05:06,2021-08-28 05:11:10 +0200,2021-08-29 05:17:06 +0200,true,2021-08-29 05:06:00 +0200,6129a909bebc49077e40c7e2,73H
2959073,d,2021-08-29 05:15:00 +0200,QS1118,Zakynthos Island,SmartWings,2,D5,Departed 05:09,2021-08-28 05:16:09 +0200,2021-08-29 05:22:08 +0200,true,2021-08-29 05:09:00 +0200,6129aa36bebc49077e40c851,73H
2959074,d,2021-08-29 06:00:00 +0200,FR8330,Rome/CIAMPINO,Ryanair,2,C18,Departed 06:03,2021-08-28 06:01:08 +0200,2021-08-29 06:09:08 +0200,true,2021-08-29 06:03:00 +0200,6129b4c1bebc49077e40d2a3,73H
2959075,d,2021-08-29 06:00:00 +0200,QS1180,Burgas,SmartWings,1,B8,Departed 05:55,2021-08-28 06:01:08 +0200,2021-08-29 06:05:07 +0200,true,2021-08-29 05:55:00 +0200,6129b4c1bebc49077e40d2a4,73H
2959077,d,2021-08-29 06:05:00 +0200,KL1350,Amsterdam,Klm Royal Dutch Airlines,2,C4,Departed 05:59,2021-08-28 06:06:09 +0200,2021-08-29 06:11:08 +0200,true,2021-08-29 05:59:00 +0200,6129b5edbebc49077e40d3cb,73H
