id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
3007553,d,2022-03-01 03:10:00 +0100,QS4104,Boa Vista Island/RABIL,SmartWings,1,B8,Departed 03:34,2022-02-28 03:11:07 +0100,2022-03-01 03:44:06 +0100,true,2022-03-01 03:34:00 +0100,621c2ef82d386bd0d1bdc5cb,73H
3007554,d,2022-03-01 06:00:00 +0100,KL1350,Amsterdam,Klm Royal Dutch Airlines,2,C4,Departed 06:01,2022-02-28 06:01:07 +0100,2022-03-01 06:23:06 +0100,true,2022-03-01 06:01:00 +0100,621c56d22d386bd0d1bdd3c3,295
3007559,d,2022-03-01 06:30:00 +0100,AF1583,Paris/CDG,Air France,2,C2,Departed 06:23,2022-02-28 06:31:08 +0100,2022-03-01 06:45:06 +0100,true,2022-03-01 06:23:00 +0100,621c5dd92d386bd0d1bde026,E90
3007564,d,2022-03-01 06:45:00 +0100,FR1772,Amman,Ryanair,1,B10,Departed 06:47,2022-02-28 06:46:07 +0100,2022-03-01 07:05:07 +0100,true,2022-03-01 06:47:00 +0100,621c615d2d386bd0d1bde844,73H
3007565,d,2022-03-01 06:50:00 +0100,LH1689,Munich,Lufthansa,2,C14,Departed 06:46,2022-02-28 06:51:09 +0100,2022-03-01 07:01:06 +0100,true,2022-03-01 06:46:00 +0100,621c62882d386bd0d1bdea46,CR9
3007570,d,2022-03-01 06:50:00 +0100,SN2816,Brussels,Brussels Airlines,2,C7,Departed 06:52,2022-02-28 06:51:09 +0100,2022-03-01 07:13:06 +0100,true,2022-03-01 06:52:00 +0100,621c62892d386bd0d1bdea47,319
3007574,d,2022-03-01 07:00:00 +0100,LH1403,Frankfurt,Lufthansa,2,C9,Departed 07:00,2022-02-28 07:01:08 +0100,2022-03-01 07:21:06 +0100,true,2022-03-01 07:00:00 +0100,621c64e22d386bd0d1bded0f,32N
3007582,d,2022-03-01 07:10:00 +0100,BA0853,London/HEATHROW,British Airways,1,A9,Departed 07:04,2022-02-28 07:11:08 +0100,2022-03-01 07:25:10 +0100,true,2022-03-01 07:04:00 +0100,621c67392d386bd0d1bdeed9,320
3007583,d,2022-03-01 07:35:00 +0100,OS0704,Vienna,Austrian Airlines,2,C12,Departed 07:28,2022-02-28 07:36:07 +0100,2022-03-01 07:45:07 +0100,true,2022-03-01 07:28:00 +0100,621c6d142d386bd0d1bdef4f,E95
3007590,d,2022-03-01 09:00:00 +0100,EW9773,Dusseldorf,Eurowings Ag,2,C3,Departed 08:55,2022-02-28 09:01:09 +0100,2022-03-01 09:06:07 +0100,true,2022-03-01 08:55:00 +0100,621c81022d386bd0d1bdfd5d,319
3007591,d,2022-03-01 09:10:00 +0100,LX1485,Zurich,Swiss International Air Lines,2,C11,Departed 09:08,2022-02-28 09:11:09 +0100,2022-03-01 09:30:07 +0100,true,2022-03-01 09:08:00 +0100,621c83582d386bd0d1bdfddb,320
3007593,d,2022-03-01 09:15:00 +0100,QS1200,Dubai,SmartWings,1,B7,Departed 09:17,2022-02-28 09:16:07 +0100,2022-03-01 09:32:07 +0100,true,2022-03-01 09:17:00 +0100,621c84852d386bd0d1bdfe01,7M8
3007596,d,2022-03-01 10:05:00 +0100,LO0524,Warsaw/CHOPIN,Lot Polish Airlines,2,C22,Departed 10:20,2022-02-28 10:06:08 +0100,2022-03-01 10:24:06 +0100,true,2022-03-01 10:20:00 +0100,621c903c2d386bd0d1be01aa,DH4
3007600,d,2022-03-01 10:45:00 +0100,VY8653,Barcelona,Vueling,2,D6,Departed 11:04,2022-02-28 10:46:07 +0100,2022-03-01 11:17:06 +0100,true,2022-03-01 11:04:00 +0100,621c999d2d386bd0d1be07aa,32A
3007603,d,2022-03-01 11:00:00 +0100,BA0855,London/HEATHROW,British Airways,1,A9,Departed 11:00,2022-02-28 11:01:08 +0100,2022-03-01 11:14:07 +0100,true,2022-03-01 11:00:00 +0100,621c9d252d386bd0d1be0b8e,320
