id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
2935514,d,2021-05-10 06:20:00 +0200,KL1350,Amsterdam,Klm Royal Dutch Airlines,2,C4,Departed 06:13,2021-05-09 06:21:06 +0200,2021-05-10 06:25:06 +0200,true,2021-05-10 06:13:00 +0200,609762f02d3808423d9580e3,E90
2935530,d,2021-05-10 10:05:00 +0200,LX1485,Zurich,Swiss International Air Lines,2,C12,Departed 10:10,2021-05-09 10:06:07 +0200,2021-05-10 10:19:06 +0200,true,2021-05-10 10:10:00 +0200,609797ac2d3808423d958b1e,223
2935532,d,2021-05-10 10:20:00 +0200,LH1393,Frankfurt,Lufthansa,2,C14,Departed 10:25,2021-05-09 10:21:06 +0200,2021-05-10 10:32:06 +0200,true,2021-05-10 10:25:00 +0200,60979b302d3808423d958b57,CR9
2935541,d,2021-05-10 11:15:00 +0200,VY8653,Barcelona,Vueling,2,D6,Departed 11:11,2021-05-09 11:16:05 +0200,2021-05-10 11:23:05 +0200,true,2021-05-10 11:11:00 +0200,6097a8152d3808423d95979a,32N
2935542,d,2021-05-10 11:30:00 +0200,QS4112,Ras Al Khaimah,SmartWings,1,B8,Departed 11:55,2021-05-09 11:31:06 +0200,2021-05-10 11:57:05 +0200,true,2021-05-10 11:55:00 +0200,6097ab992d3808423d959c0b,73H
2935543,d,2021-05-10 11:35:00 +0200,OK0918,Kyiv/BORYSPIL,Czech Airlines,1,A3,Departed 11:37,2021-05-09 11:36:06 +0200,2021-05-10 11:49:06 +0200,true,2021-05-10 11:37:00 +0200,6097acc42d3808423d959d80,319
2935546,d,2021-05-10 12:00:00 +0200,QS2036,Tenerife/SUR,SmartWings,2,D4,Departed 12:01,2021-05-09 12:01:06 +0200,2021-05-10 12:14:05 +0200,true,2021-05-10 12:01:00 +0200,6097b2a12d3808423d959fa0,73J
2935548,d,2021-05-10 12:50:00 +0200,SU2013,Moscow/SHEREMETYEVO,Aeroflot,1,B7,Departed 12:38,2021-05-09 12:51:05 +0200,2021-05-10 12:49:06 +0200,true,2021-05-10 12:38:00 +0200,6097be582d3808423d95a125,32A
2935558,d,2021-05-10 15:00:00 +0200,FR1375,London/STANSTED,Ryanair,1,B10,Departed 15:07,2021-05-09 15:01:06 +0200,2021-05-10 15:19:06 +0200,true,2021-05-10 15:07:00 +0200,6097dcd22d3808423d95ab0a,73H
2935559,d,2021-05-10 15:00:00 +0200,OS0708,Vienna,Austrian Airlines,2,C12,Departed 15:00,2021-05-09 15:01:06 +0200,2021-05-10 15:06:05 +0200,true,2021-05-10 15:00:00 +0200,6097dcd22d3808423d95ab0b,DH4
2935561,d,2021-05-10 15:10:00 +0200,AF1083,Paris/CDG,Air France,2,C2,Departed 15:06,2021-05-09 15:11:06 +0200,2021-05-10 15:21:06 +0200,true,2021-05-10 15:06:00 +0200,6097df292d3808423d95acb4,E70
2935575,d,2021-05-10 17:25:00 +0200,KL1358,Amsterdam,Klm Royal Dutch Airlines,2,C4,Departed 17:08,2021-05-09 17:26:05 +0200,2021-05-10 17:20:05 +0200,true,2021-05-10 17:08:00 +0200,6097fecc2d3808423d95bbd5,73J
2935584,d,2021-05-10 18:25:00 +0200,LH1401,Frankfurt,Lufthansa,2,C12,Boarding,2021-05-09 18:26:06 +0200,2021-05-10 17:58:05 +0200,true,,60980cdc2d3808423d95c76e,CR9
2935593,d,2021-05-10 19:20:00 +0200,TP1243,Lisbon,Tap Portugal,2,C7,Check-in,2021-05-09 19:21:06 +0200,2021-05-10 17:21:05 +0200,true,,609819c02d3808423d95cc89,E95
2935596,d,2021-05-10 19:40:00 +0200,TK1770,Istanbul Airport,Turkish Airlines,1,B8,Check-in,2021-05-09 19:41:06 +0200,2021-05-10 17:22:05 +0200,true,,60981e702d3808423d95cc96,319
2935602,d,2021-05-11 00:50:00 +0200,QS1240,Hurghada,SmartWings,1,B7,"",2021-05-10 00:51:06 +0200,2021-05-10 00:51:06 +0200,true,,609867182d3808423d95d242,73H
2935604,d,2021-05-11 01:10:00 +0200,QS1222,Marsa Allam,SmartWings,1,B8,"",2021-05-10 01:11:05 +0200,2021-05-10 01:11:05 +0200,true,,60986bc82d3808423d95d2a1,7M8
