id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
2946899,d,2021-07-17 04:45:00 +0200,QS1146,Rhodes,SmartWings,2,D2,Departed 04:40,2021-07-16 04:46:09 +0200,2021-07-17 04:51:07 +0200,true,2021-07-17 04:40:00 +0200,60f0f2acbebc020252038681,73H
2946898,d,2021-07-17 04:45:00 +0200,QS1190,Antalya,SmartWings,1,A4,Departed 04:42,2021-07-16 04:46:09 +0200,2021-07-17 04:53:06 +0200,true,2021-07-17 04:42:00 +0200,60f0f2acbebc020252038680,73H
2946900,d,2021-07-17 04:50:00 +0200,QS1126,Kos,SmartWings,2,C6,Departed 04:59,2021-07-16 04:51:08 +0200,2021-07-17 05:01:06 +0200,true,2021-07-17 04:59:00 +0200,60f0f3d8bebc020252038730,73H
2946901,d,2021-07-17 04:55:00 +0200,QS1102,Heraklion,SmartWings,2,C10,Departed 05:06,2021-07-16 04:56:08 +0200,2021-07-17 05:16:06 +0200,true,2021-07-17 05:06:00 +0200,60f0f504bebc02025203874b,73H
2946902,d,2021-07-17 04:55:00 +0200,QS1110,Chania,SmartWings,2,C11,Departed 04:59,2021-07-16 04:56:08 +0200,2021-07-17 05:10:08 +0200,true,2021-07-17 04:59:00 +0200,60f0f504bebc02025203874c,73H
2946903,d,2021-07-17 05:10:00 +0200,QS1114,Kerkyra/CORFU,SmartWings,2,D3,Departed 05:10,2021-07-16 05:11:07 +0200,2021-07-17 05:22:07 +0200,true,2021-07-17 05:10:00 +0200,60f0f888bebc0202520388c3,319
2946904,d,2021-07-17 05:15:00 +0200,QS1118,Zakynthos Island,SmartWings,2,C7,Departed 05:19,2021-07-16 05:16:07 +0200,2021-07-17 05:32:08 +0200,true,2021-07-17 05:19:00 +0200,60f0f9b4bebc02025203890b,7M8
2946905,d,2021-07-17 06:00:00 +0200,QS1130,Preveza/LEFKADA,SmartWings,2,D5,Departed 06:21,2021-07-16 06:01:07 +0200,2021-07-17 06:38:06 +0200,true,2021-07-17 06:21:00 +0200,60f10441bebc020252039510,73J
2946906,d,2021-07-17 06:00:00 +0200,QS1180,Burgas,SmartWings,1,A3,Departed 05:55,2021-07-16 06:01:07 +0200,2021-07-17 06:07:08 +0200,true,2021-07-17 05:55:00 +0200,60f10441bebc020252039511,73J
2946907,d,2021-07-17 06:05:00 +0200,KL1350,Amsterdam,Klm Royal Dutch Airlines,2,C4,Departed 05:57,2021-07-16 06:06:08 +0200,2021-07-17 06:08:07 +0200,true,2021-07-17 05:57:00 +0200,60f1056cbebc020252039550,73W
