id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
3218379,d,2023-08-31 04:05:00 +0200,QS1108,Larnaca,SmartWings,1,A3,Departed 03:56,2023-08-30 04:06:11 +0200,2023-08-31 04:06:07 +0200,true,2023-08-31 03:56:00 +0200,64eea3ce2d38ee729f48e7fb,7S8
3218381,d,2023-08-31 04:05:00 +0200,QS1130,Preveza/LEFKADA,SmartWings,2,C7,Departed 03:58,2023-08-30 04:06:11 +0200,2023-08-31 04:08:07 +0200,true,2023-08-31 03:58:00 +0200,64eea3ce2d38ee729f48e7fc,73H
3218383,d,2023-08-31 04:10:00 +0200,QS3238,Mersa Matruh,SmartWings,1,A4,Departed 04:05,2023-08-30 04:11:10 +0200,2023-08-31 04:14:07 +0200,true,2023-08-31 04:05:00 +0200,64eea4f92d38ee729f48e924,7S8
3218384,d,2023-08-31 04:45:00 +0200,QS1124,Samos,SmartWings,2,D4,Departed 04:49,2023-08-30 04:46:10 +0200,2023-08-31 05:01:07 +0200,true,2023-08-31 04:49:00 +0200,64eead472d38ee729f48fbda,73H
3218386,d,2023-08-31 04:45:00 +0200,QS1146,Rhodes,SmartWings,2,D5,Departed 04:37,2023-08-30 04:46:10 +0200,2023-08-31 04:46:07 +0200,true,2023-08-31 04:37:00 +0200,64eead472d38ee729f48fbdb,320
3218388,d,2023-08-31 04:45:00 +0200,QS1190,Antalya,SmartWings,1,A9,Departed 04:47,2023-08-30 04:46:10 +0200,2023-08-31 04:57:07 +0200,true,2023-08-31 04:47:00 +0200,64eead472d38ee729f48fbdc,73H
3218390,d,2023-08-31 04:50:00 +0200,QS1126,Kos,SmartWings,2,C11,Departed 04:42,2023-08-30 04:51:09 +0200,2023-08-31 04:52:08 +0200,true,2023-08-31 04:42:00 +0200,64eeae582d38ee729f48fbfb,73G
3218392,d,2023-08-31 04:55:00 +0200,QS1102,Heraklion,SmartWings,2,C7,Departed 05:34,2023-08-30 04:56:09 +0200,2023-08-31 05:47:08 +0200,true,2023-08-31 05:34:00 +0200,64eeaf852d38ee729f48fc73,73H
3218394,d,2023-08-31 05:05:00 +0200,QS1186,Varna,SmartWings,1,B4,Departed 05:01,2023-08-30 05:06:10 +0200,2023-08-31 05:12:07 +0200,true,2023-08-31 05:01:00 +0200,64eeb1dd2d38ee729f48fdcd,73H
3218396,d,2023-08-31 05:10:00 +0200,QS2218,Rhodes,SmartWings,2,C14,Departed 05:18,2023-08-30 05:11:10 +0200,2023-08-31 05:28:08 +0200,true,2023-08-31 05:18:00 +0200,64eeb3092d38ee729f48fe76,73H
3218397,d,2023-08-31 05:15:00 +0200,QS1118,Zakynthos,SmartWings,2,C10,Departed 05:14,2023-08-30 05:16:10 +0200,2023-08-31 05:25:07 +0200,true,2023-08-31 05:14:00 +0200,64eeb4352d38ee729f48fed8,73H
