id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
3125686,d,2023-01-28 06:00:00 +0100,KL1350,Amsterdam,Klm Royal Dutch Airlines,2,D3,Departed 05:51,2023-01-27 06:00:09 +0100,2023-01-28 06:14:08 +0100,true,2023-01-28 05:51:00 +0100,63d35a502d38d549344e5324,73H
3125690,d,2023-01-28 06:30:00 +0100,AF1583,Paris/CDG,Air France,2,D2,Departed 06:25,2023-01-27 06:30:16 +0100,2023-01-28 07:01:07 +0100,true,2023-01-28 06:25:00 +0100,63d361582d38d549344e595a,320
3125693,d,2023-01-28 06:35:00 +0100,FR6912,Manchester,Ryanair,1,B10,Departed 06:35,2023-01-27 06:35:18 +0100,2023-01-28 06:58:07 +0100,true,2023-01-28 06:35:00 +0100,63d362842d38d549344e5a70,73H
3125694,d,2023-01-28 06:45:00 +0100,FR3558,Milan/BERGAMO,Ryanair,2,C19,Departed 06:46,2023-01-27 06:46:09 +0100,2023-01-28 07:07:09 +0100,true,2023-01-28 06:46:00 +0100,63d364e72d38d549344e5b93,73H
3125695,d,2023-01-28 06:50:00 +0100,SN2816,Brussels,Brussels Airlines,2,D6,Departed 06:49,2023-01-27 06:50:11 +0100,2023-01-28 07:16:08 +0100,true,2023-01-28 06:49:00 +0100,63d366082d38d549344e5cbc,320
3125698,d,2023-01-28 07:00:00 +0100,BA0853,London/HEATHROW,British Airways,1,A9,Departed 06:54,2023-01-27 07:00:12 +0100,2023-01-28 07:22:09 +0100,true,2023-01-28 06:54:00 +0100,63d368602d38d549344e5fd8,32A
3125699,d,2023-01-28 07:10:00 +0100,FR4389,Paris/BEAUVAIS,Ryanair,2,C18,Departed 07:07,2023-01-27 07:10:10 +0100,2023-01-28 07:28:10 +0100,true,2023-01-28 07:07:00 +0100,63d36ab82d38d549344e625e,73H
3125700,d,2023-01-28 07:25:00 +0100,OS0712,Vienna,Austrian Airlines,2,D4,Departed 07:26,2023-01-27 07:25:13 +0100,2023-01-28 07:48:08 +0100,true,2023-01-28 07:26:00 +0100,63d36e3b2d38d549344e6978,E95
3125707,d,2023-01-28 07:55:00 +0100,LH1689,Munich,Lufthansa,2,D5,Departed 07:55,2023-01-27 07:56:12 +0100,2023-01-28 08:18:09 +0100,true,2023-01-28 07:55:00 +0100,63d3754e2d38d549344e6ff2,319
3125715,d,2023-01-28 08:25:00 +0100,TO4391,Paris/ORLY,Transavia France,2,D6,Departed 08:33,2023-01-27 08:25:11 +0100,2023-01-28 08:46:10 +0100,true,2023-01-28 08:33:00 +0100,63d37c4c2d38d549344e71f3,73H
