id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
2920113,d,2020-11-27 06:10:00 +0100,KL1350,Amsterdam,Klm Royal Dutch Airlines,2,C3,Departed 06:02,2020-11-26 06:11:05 +0100,2020-11-27 06:25:06 +0100,true,2020-11-27 06:02:00 +0100,5fbf38a82d38cdb512ca71ea,E90
2920124,d,2020-11-27 11:00:00 +0100,LO1528,Ostrava,Lot Polish Airlines,2,C19,Departed 11:01,2020-11-26 11:01:05 +0100,2020-11-27 11:07:05 +0100,true,2020-11-27 11:01:00 +0100,5fbf7ca02d38cdb512ca78b2,DH4
2920127,d,2020-11-27 11:35:00 +0100,OK0918,Kyiv/BORYSPIL,Czech Airlines,1,B8,Gate closed,2020-11-26 11:36:05 +0100,2020-11-27 11:29:05 +0100,true,,5fbf84de2d38cdb512ca825b,73H
2920130,d,2020-11-27 11:45:00 +0100,KL1352,Amsterdam,Klm Royal Dutch Airlines,2,C3,Gate closed,2020-11-26 11:46:06 +0100,2020-11-27 11:31:05 +0100,true,,5fbf872c2d38cdb512ca840e,E90
2920135,d,2020-11-27 11:45:00 +0100,QS2008,Tenerife/SUR,SmartWings,2,"",Cancelled,2020-11-26 11:46:06 +0100,2020-11-26 11:46:06 +0100,true,,5fbf872c2d38cdb512ca840f,73J
2920143,d,2020-11-27 12:00:00 +0100,FB0309,Zurich,Bulgaria Air,1,B14,Gate closed,2020-11-26 12:01:05 +0100,2020-11-27 11:49:05 +0100,true,,5fbf8ab02d38cdb512ca842f,E90
2920136,d,2020-11-27 12:00:00 +0100,OK0760,Paris/CDG,Czech Airlines,2,C14,Last call,2020-11-26 12:01:05 +0100,2020-11-27 11:39:06 +0100,true,,5fbf8ab02d38cdb512ca842d,AT7
2920142,d,2020-11-27 12:00:00 +0100,QS2036,Tenerife/SUR,SmartWings,2,C2,Last call,2020-11-26 12:01:05 +0100,2020-11-27 11:44:05 +0100,true,,5fbf8ab02d38cdb512ca842e,73J
2920145,d,2020-11-27 12:10:00 +0100,FB0302,Sofia,Bulgaria Air,1,"",Cancelled,2020-11-26 12:11:06 +0100,2020-11-26 12:11:06 +0100,true,,5fbf8d112d38cdb512ca8435,E90
2920147,d,2020-11-27 12:50:00 +0100,B20862,Minsk,Belavia,1,B7,Gate open,2020-11-26 12:51:06 +0100,2020-11-27 11:14:06 +0100,true,,5fbf96682d38cdb512ca845a,E75
2920151,d,2020-11-27 14:10:00 +0100,PC0302,Istanbul/SABIHA GOKCEN,Pegasus Airlines,1,B17,Check-in,2020-11-26 14:11:05 +0100,2020-11-27 11:14:06 +0100,true,,5fbfa9282d38cdb512ca8758,32N
2920153,d,2020-11-27 15:25:00 +0100,FR5007,Malaga,Ryanair,2,C22,"",2020-11-26 15:26:06 +0100,2020-11-26 15:26:06 +0100,true,,5fbfbac52d38cdb512ca87c7,73H
2920154,d,2020-11-27 15:30:00 +0100,EK0140,Dubai,Emirates,1,B8,"",2020-11-26 15:31:07 +0100,2020-11-26 15:31:07 +0100,true,,5fbfbbe82d38cdb512ca87cb,77W
2920155,d,2020-11-27 15:30:00 +0100,TP1241,Lisbon,Tap Portugal,2,C7,"",2020-11-26 15:31:07 +0100,2020-11-26 15:31:07 +0100,true,,5fbfbbe82d38cdb512ca87cc,32N
2920156,d,2020-11-27 16:05:00 +0100,QR0292,Doha/HAMAD INTERNATIONAL,Qatar Airways,1,B3,"",2020-11-26 16:06:05 +0100,2020-11-26 16:06:05 +0100,true,,5fbfc4262d38cdb512ca8800,788
2920176,d,2020-11-27 18:30:00 +0100,SM0425,Hurghada,Air Cairo,1,B3,"",2020-11-26 18:31:06 +0100,2020-11-26 18:31:06 +0100,true,,5fbfe6222d38cdb512ca8e7b,320
2920177,d,2020-11-27 18:40:00 +0100,LH1401,Frankfurt,Lufthansa,2,C9,"",2020-11-26 18:41:06 +0100,2020-11-26 18:41:06 +0100,true,,5fbfe8792d38cdb512ca8f06,E90
2920182,d,2020-11-27 19:40:00 +0100,TK1770,Istanbul Airport,Turkish Airlines,1,B8,"",2020-11-26 19:41:05 +0100,2020-11-26 19:41:05 +0100,true,,5fbff6892d38cdb512ca8f2b,332
2920185,d,2020-11-27 21:35:00 +0100,FR6839,Manchester,Ryanair,1,B10,"",2020-11-26 21:36:06 +0100,2020-11-26 21:36:06 +0100,true,,5fc0117e2d38cdb512ca8f80,73H
2920192,d,2020-11-28 00:50:00 +0100,QS1240,Hurghada,SmartWings,1,B7,"",2020-11-27 00:51:06 +0100,2020-11-27 00:51:06 +0100,true,,5fc03f322d38cdb512ca9000,73H
2920193,d,2020-11-28 01:10:00 +0100,QS1222,Marsa Allam,SmartWings,1,B8,"",2020-11-27 01:11:06 +0100,2020-11-27 08:28:05 +0100,true,,5fc043d82d38cdb512ca9010,73H
