id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
89249,a,2019-03-09 05:35:00 +0100,MU0707,Shanghai Pudong International Airport,China Eastern Airlines,1,"",Arrived 05:03,2019-03-08 05:36:07 +0100,2019-03-09 05:05:06 +0100,true,2019-03-09 05:03:00 +0100,5c81f0f5bebce4170f480a26,332
89250,a,2019-03-09 05:50:00 +0100,3U8295,Chengdu,Sichuan Airlines,1,"",Arrived 05:18,2019-03-08 05:51:07 +0100,2019-03-09 05:20:06 +0100,true,2019-03-09 05:18:00 +0100,5c81f478bebce4170f480cf0,333
89265,a,2019-03-09 06:10:00 +0100,OK0917,Kiev/BORISPOL,Czech Airlines,1,"",Arrived 06:02,2019-03-08 06:11:08 +0100,2019-03-09 06:04:07 +0100,true,2019-03-09 06:02:00 +0100,5c81f929bebce4170f481637,73G
89267,a,2019-03-09 06:15:00 +0100,QS0907,Kazan,Smartwings,1,"",Arrived 06:47,2019-03-08 06:16:08 +0100,2019-03-09 06:50:06 +0100,true,2019-03-09 06:47:00 +0100,5c81fa55bebce4170f481e42,73H
89268,a,2019-03-09 06:20:00 +0100,QS0911,Samara,Smartwings,1,"",Arrived 06:22,2019-03-08 06:21:08 +0100,2019-03-09 06:25:09 +0100,true,2019-03-09 06:22:00 +0100,5c81fb80bebce4170f48277f,73H
89273,a,2019-03-09 06:55:00 +0100,QR0289,Doha Hamad International Airport,Qatar Airways,1,"",Arrived 06:38,2019-03-08 06:56:08 +0100,2019-03-09 06:41:06 +0100,true,2019-03-09 06:38:00 +0100,5c8203b5bebce4170f4846f5,32A
89291,a,2019-03-09 07:00:00 +0100,FZ1781,Dubai,Flydubai,1,"",Arrived 06:41,2019-03-08 07:01:08 +0100,2019-03-09 06:44:06 +0100,true,2019-03-09 06:41:00 +0100,5c8204e1bebce4170f484cae,7M8
89311,a,2019-03-09 07:30:00 +0100,U60751,Zhukovsky Airport/RAMENSKOJE,Ural Airlines,1,"",Cancelled,2019-03-08 07:31:09 +0100,2019-03-08 15:37:08 +0100,true,,5c820be9bebce4170f48555f,321
89312,a,2019-03-09 07:35:00 +0100,OS0703,Vienna,Austrian Airlines,2,"",Arrived 07:24,2019-03-08 07:36:09 +0100,2019-03-09 07:26:06 +0100,true,2019-03-09 07:24:00 +0100,5c820d15bebce4170f48566f,DH4
89330,a,2019-03-09 08:15:00 +0100,BT0479,Riga,Air Baltic,2,"",Arrived 08:11,2019-03-08 08:16:08 +0100,2019-03-09 08:13:06 +0100,true,2019-03-09 08:11:00 +0100,5c821675bebce4170f485e16,DH4
