id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
1939203,d,2013-11-28 06:10:00 +0100,LH1697,Munich (DE),Lufthansa,Terminal 2,C10,Departed 06:11,2016-07-17 03:45:39 +0200,2016-12-09 08:56:46 +0100,true,2013-11-28 06:11:00 +0100,,
1728482,d,2013-11-28 06:40:00 +0100,SN2816,Brussels (BE),Brussels Airlines,Terminal 2,C7,Departed 06:46,2016-07-17 03:45:39 +0200,2016-12-09 09:36:50 +0100,true,2013-11-28 06:46:00 +0100,,
1717950,d,2013-11-28 06:45:00 +0100,LH1403,Frankfurt (DE),Lufthansa,Terminal 2,C11,Departed 06:41,2016-07-17 03:45:39 +0200,2016-12-09 08:55:44 +0100,true,2013-11-28 06:41:00 +0100,,
1792393,d,2013-11-28 06:50:00 +0100,KL1350,Amsterdam (NL),Klm Royal Dutch Airlines,Terminal 2,C9,Departed 06:49,2016-07-17 03:45:39 +0200,2016-12-09 08:50:59 +0100,true,2013-11-28 06:49:00 +0100,,
2049444,d,2013-11-28 06:50:00 +0100,QS1010,Rome/Fiumicino (IT),Travel Service,Terminal 2,D1,Departed 07:13,2016-07-17 03:45:39 +0200,2016-12-09 09:22:16 +0100,true,2013-11-28 07:13:00 +0100,,
1833381,d,2013-11-28 06:55:00 +0100,OK0504,Copenhagen (DK),Czech Airlines,Terminal 2,C15,Departed 07:02,2016-07-17 03:45:39 +0200,2016-12-09 09:02:24 +0100,true,2013-11-28 07:02:00 +0100,,
1954981,d,2013-11-28 06:55:00 +0100,OK7320,Braunschweig (DE),Czech Airlines,Terminal 3,"",Departed 06:58,2016-07-17 03:45:39 +0200,2016-12-09 09:18:47 +0100,true,2013-11-28 06:58:00 +0100,,
1973995,d,2013-11-28 07:00:00 +0100,OK0616,Amsterdam (NL),Czech Airlines,Terminal 2,C6,Departed 07:07,2016-07-17 03:45:39 +0200,2016-12-09 09:04:59 +0100,true,2013-11-28 07:07:00 +0100,,
1978858,d,2013-11-28 07:00:00 +0100,OK0630,Brussels (BE),Czech Airlines,Terminal 2,C13,Departed 07:12,2016-07-17 03:45:39 +0200,2016-12-09 09:05:25 +0100,true,2013-11-28 07:12:00 +0100,,
1991501,d,2013-11-28 07:00:00 +0100,OK0718,Milan/Malpensa (IT),Czech Airlines,Terminal 2,C16,Departed 07:17,2016-07-17 03:45:39 +0200,2016-12-09 09:06:28 +0100,true,2013-11-28 07:17:00 +0100,,
1958898,d,2013-11-28 07:05:00 +0100,OK0522,Dusseldorf (DE),Czech Airlines,Terminal 2,C17,Departed 07:10,2016-07-17 03:45:39 +0200,2016-12-09 09:03:14 +0100,true,2013-11-28 07:10:00 +0100,,
2014700,d,2013-11-28 07:05:00 +0100,OK0896,Moscow/Sheremetyevo (RU),Czech Airlines,Terminal 1,B5,Departed 07:02,2016-07-17 03:45:39 +0200,2016-12-09 09:10:16 +0100,true,2013-11-28 07:02:00 +0100,,
1724312,d,2013-11-28 07:10:00 +0100,AF1737,Paris/CDG (FR),Air France,Terminal 2,C12,Departed 07:28,2016-07-17 03:45:39 +0200,2016-12-09 08:24:45 +0100,true,2013-11-28 07:28:00 +0100,,
1969006,d,2013-11-28 07:10:00 +0100,OK0534,Frankfurt (DE),Czech Airlines,Terminal 2,C19,Departed 07:22,2016-07-17 03:45:39 +0200,2016-12-09 09:03:54 +0100,true,2013-11-28 07:22:00 +0100,,
1835939,d,2013-11-28 07:10:00 +0100,OK0758,Paris/CDG (FR),Czech Airlines,Terminal 2,C12,Departed 07:28,2016-07-17 03:45:39 +0200,2016-12-09 09:07:38 +0100,true,2013-11-28 07:28:00 +0100,,
1808617,d,2013-11-28 07:10:00 +0100,OK0776,Warsaw (PL),Czech Airlines,Terminal 2,C18,Departed 07:14,2016-07-17 03:45:39 +0200,2016-12-09 09:08:18 +0100,true,2013-11-28 07:14:00 +0100,,
1679679,d,2013-11-28 07:15:00 +0100,OK0786,Budapest (HU),Czech Airlines,Terminal 2,C14,Departed 07:20,2016-07-17 03:45:39 +0200,2016-12-09 09:08:50 +0100,true,2013-11-28 07:20:00 +0100,,
1680572,d,2013-11-28 07:20:00 +0100,OK0542,Hamburg (DE),Czech Airlines,Terminal 2,C20,Departed 07:21,2016-07-17 03:45:39 +0200,2016-12-09 09:04:26 +0100,true,2013-11-28 07:21:00 +0100,,
2030695,d,2013-11-28 08:10:00 +0100,OS0704,Vienna (AT),Austrian Airlines,Terminal 2,C13,Departed 08:33,2016-07-17 03:45:39 +0200,2016-12-09 09:19:27 +0100,true,2013-11-28 08:33:00 +0100,,
