id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
2853945,d,2020-01-14 06:00:00 +0100,KL1350,Amsterdam,Klm Royal Dutch Airlines,2,C4,Departed 05:48,2020-01-13 06:02:06 +0100,2020-01-14 06:14:05 +0100,true,2020-01-14 05:48:00 +0100,5e1bf9502d383e21935055c0,73W
2853953,d,2020-01-14 06:40:00 +0100,SN2816,Brussels,Brussels Airlines,2,C6,Departed 06:40,2020-01-13 06:42:06 +0100,2020-01-14 07:06:05 +0100,true,2020-01-14 06:40:00 +0100,5e1c02ba2d383e2193507339,319
2853958,d,2020-01-14 06:50:00 +0100,FR8332,Rome/CIAMPINO,Ryanair,2,C18,Departed 06:52,2020-01-13 06:51:06 +0100,2020-01-14 07:14:05 +0100,true,2020-01-14 06:52:00 +0100,5e1c05082d383e2193507885,73H
2853959,d,2020-01-14 06:55:00 +0100,OK0630,Brussels,Czech Airlines,2,D3,Departed 07:05,2020-01-13 06:57:06 +0100,2020-01-14 07:28:05 +0100,true,2020-01-14 07:05:00 +0100,5e1c063e2d383e2193507e85,319
2853964,d,2020-01-14 06:55:00 +0100,OK7320,Braunschweig,Czech Airlines,3,1,Departed 06:55,2020-01-13 06:57:06 +0100,2020-01-14 07:17:05 +0100,true,2020-01-14 06:55:00 +0100,5e1c063e2d383e2193507e86,AT7
2853966,d,2020-01-14 07:00:00 +0100,BA0853,London/HEATHROW,British Airways,1,A9,Departed 06:58,2020-01-13 07:01:06 +0100,2020-01-14 07:30:05 +0100,true,2020-01-14 06:58:00 +0100,5e1c07602d383e2193507ffb,320
2853970,d,2020-01-14 07:00:00 +0100,OK0534,Frankfurt,Czech Airlines,2,C13,Departed 07:34,2020-01-13 07:01:06 +0100,2020-01-14 07:45:05 +0100,true,2020-01-14 07:34:00 +0100,5e1c07602d383e2193507ffc,AT7
2853978,d,2020-01-14 07:00:00 +0100,OK0616,Amsterdam,Czech Airlines,2,C3,Departed 07:02,2020-01-13 07:01:06 +0100,2020-01-14 07:12:04 +0100,true,2020-01-14 07:02:00 +0100,5e1c07602d383e2193507ffd,319
2853985,d,2020-01-14 07:05:00 +0100,OK0776,Warsaw,Czech Airlines,2,C12,Departed 07:20,2020-01-13 07:06:06 +0100,2020-01-14 07:35:05 +0100,true,2020-01-14 07:20:00 +0100,5e1c088c2d383e219350835a,AT7
2853987,d,2020-01-14 07:10:00 +0100,LO0530,Warsaw,Lot Polish Airlines,2,C22,Departed 07:23,2020-01-13 07:11:07 +0100,2020-01-14 07:49:05 +0100,true,2020-01-14 07:23:00 +0100,5e1c09b82d383e21935086d6,DH4
2853988,d,2020-01-14 07:10:00 +0100,OK0758,Paris/CDG,Czech Airlines,2,D4,Departed 07:30,2020-01-13 07:11:07 +0100,2020-01-14 07:58:05 +0100,true,2020-01-14 07:30:00 +0100,5e1c09b82d383e21935086d7,73J
2853999,d,2020-01-14 07:15:00 +0100,FR1014,London/STANSTED,Ryanair,1,B10,Departed 07:33,2020-01-13 07:16:06 +0100,2020-01-14 08:06:05 +0100,true,2020-01-14 07:33:00 +0100,5e1c0ae42d383e2193508862,73H
2854000,d,2020-01-14 07:20:00 +0100,OK0522,Dusseldorf,Czech Airlines,2,C2,Departed 07:17,2020-01-13 07:21:06 +0100,2020-01-14 07:46:05 +0100,true,2020-01-14 07:17:00 +0100,5e1c0c102d383e21935088d5,73H
2854005,d,2020-01-14 07:20:00 +0100,OK0786,Budapest,Czech Airlines,2,C23,Departed 07:44,2020-01-13 07:21:06 +0100,2020-01-14 08:12:04 +0100,true,2020-01-14 07:44:00 +0100,5e1c0c102d383e21935088d6,AT7
2854008,d,2020-01-14 07:20:00 +0100,QS4160,Boa Vista Island/RABIL,Smartwings,1,A7,Departed 08:21,2020-01-13 07:21:06 +0100,2020-01-14 08:41:05 +0100,true,2020-01-14 08:21:00 +0100,5e1c0c102d383e21935088d7,73H
2854009,d,2020-01-14 07:30:00 +0100,FR8220,Copenhagen,Ryanair,2,C17,Departed 07:32,2020-01-13 07:31:06 +0100,2020-01-14 08:02:05 +0100,true,2020-01-14 07:32:00 +0100,5e1c0e682d383e2193508ab3,73H
2854010,d,2020-01-14 07:35:00 +0100,LH1403,Frankfurt,Lufthansa,2,C9,Departed 07:32,2020-01-13 07:37:06 +0100,2020-01-14 07:54:05 +0100,true,2020-01-14 07:32:00 +0100,5e1c0f9e2d383e2193508cc8,319
2854022,d,2020-01-14 08:15:00 +0100,OS0704,Vienna,Austrian Airlines,2,C14,Departed 08:15,2020-01-13 08:16:07 +0100,2020-01-14 08:23:05 +0100,true,2020-01-14 08:15:00 +0100,5e1c18f52d383e219350992c,E95
2854030,d,2020-01-14 08:25:00 +0100,QR0290,Doha/HAMAD INTERNATIONAL,Qatar Airways,1,B1,Departed 08:09,2020-01-13 08:26:06 +0100,2020-01-14 08:22:05 +0100,true,2020-01-14 08:09:00 +0100,5e1c1b4c2d383e2193509b08,32A
2854032,d,2020-01-14 08:45:00 +0100,U60702,Ekaterinburg,Ural Airlines,1,A8,Departed 08:42,2020-01-13 08:46:07 +0100,2020-01-14 08:52:05 +0100,true,2020-01-14 08:42:00 +0100,5e1c1ffc2d383e2193509f64,320
2854033,d,2020-01-14 08:50:00 +0100,KL1352,Amsterdam,Klm Royal Dutch Airlines,2,C5,Departed 08:49,2020-01-13 08:51:07 +0100,2020-01-14 09:03:05 +0100,true,2020-01-14 08:49:00 +0100,5e1c21282d383e219350a025,E90
