id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
2889563,a,2020-03-16 03:50:00 +0100,FEG3636,Budapest,Flyegypt,1,"",Arrived 03:09,2020-03-15 19:52:06 +0100,2020-03-16 03:12:05 +0100,true,2020-03-16 03:09:00 +0100,5e6e791e2d38cf7a3e240cdb,73H
2889392,a,2020-03-16 06:20:00 +0100,QS0915,Rostov/PLATOV,SmartWings,1,"",Cancelled,2020-03-15 06:21:08 +0100,2020-03-15 06:21:08 +0100,true,,5e6dbb002d38cf7a3e234b1b,73G
2889399,a,2020-03-16 06:55:00 +0100,QR0289,Doha/HAMAD INTERNATIONAL,Qatar Airways,1,"",Arrived 06:35,2020-03-15 06:56:07 +0100,2020-03-16 06:37:06 +0100,true,2020-03-16 06:35:00 +0100,5e6dc3352d38cf7a3e234cc7,32A
2889404,a,2020-03-16 08:00:00 +0100,FR3971,Charleroi,Ryanair,2,"",Arrived 07:45,2020-03-15 08:01:09 +0100,2020-03-16 07:47:05 +0100,true,2020-03-16 07:45:00 +0100,5e6dd2702d38cf7a3e235331,73H
2889405,a,2020-03-16 08:10:00 +0100,FR4049,Budapest,Ryanair,2,"",Arrived 07:53,2020-03-15 08:11:08 +0100,2020-03-16 07:56:05 +0100,true,2020-03-16 07:53:00 +0100,5e6dd4c92d38cf7a3e23543c,73H
2889406,a,2020-03-16 08:20:00 +0100,KL1351,Amsterdam,Klm Royal Dutch Airlines,2,"",Arrived 07:57,2020-03-15 08:21:05 +0100,2020-03-16 07:59:05 +0100,true,2020-03-16 07:57:00 +0100,5e6dd7202d38cf7a3e235644,E90
2889415,a,2020-03-16 09:00:00 +0100,JU0610,Belgrade,Air Serbia,1,"",Cancelled,2020-03-15 09:01:07 +0100,2020-03-16 08:22:06 +0100,true,,5e6de0802d38cf7a3e235db6,AT7
2889416,a,2020-03-16 09:05:00 +0100,TK1767,Istanbul Airport,Turkish Airlines,1,"",Arrived 08:59,2020-03-15 09:06:07 +0100,2020-03-16 09:02:05 +0100,true,2020-03-16 08:59:00 +0100,5e6de1ac2d38cf7a3e235dd2,73H
2889417,a,2020-03-16 09:10:00 +0100,AF1382,Paris/CDG,Air France,2,"",Cancelled,2020-03-15 09:11:08 +0100,2020-03-15 09:11:08 +0100,true,,5e6de2d82d38cf7a3e235e82,319
2889423,a,2020-03-16 09:50:00 +0100,SU2010,Moscow/SHEREMETYEVO,Aeroflot,1,"",Cancelled,2020-03-15 09:51:08 +0100,2020-03-15 16:22:06 +0100,true,,5e6dec382d38cf7a3e23660d,32B
2889424,a,2020-03-16 09:55:00 +0100,RO0225,Bucharest,Tarom,1,"",Arrived 12:06,2020-03-15 09:56:07 +0100,2020-03-16 12:09:05 +0100,true,2020-03-16 12:06:00 +0100,5e6ded642d38cf7a3e236736,AT5
2889431,a,2020-03-16 10:20:00 +0100,BA0854,London/HEATHROW,British Airways,1,"",Arrived 10:01,2020-03-15 10:21:07 +0100,2020-03-16 10:03:05 +0100,true,2020-03-16 10:01:00 +0100,5e6df3402d38cf7a3e236ab1,320
2889432,a,2020-03-16 10:20:00 +0100,VY8652,Barcelona,Vueling,2,"",Cancelled,2020-03-15 10:21:07 +0100,2020-03-15 14:12:06 +0100,true,,5e6df3402d38cf7a3e236ab2,320
2889434,a,2020-03-16 10:40:00 +0100,DY4571,Stockholm/ARLANDA,Norwegian,2,"",Arrived 10:25,2020-03-15 10:41:07 +0100,2020-03-16 10:27:05 +0100,true,2020-03-16 10:25:00 +0100,5e6df7f02d38cf7a3e23706e,73H
