id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
3093045,a,2022-10-14 04:00:00 +0200,QS4147,Sal Island,SmartWings,1,"",Arrived 04:16,2022-10-13 04:01:08 +0200,2022-10-14 04:18:07 +0200,true,2022-10-14 04:16:00 +0200,634771202d3815b043e62ee9,7M8
3093080,a,2022-10-14 07:35:00 +0200,W65439,Venice/VCE,Wizz Air,2,"",Arrived 07:29,2022-10-13 07:36:09 +0200,2022-10-14 07:32:08 +0200,true,2022-10-14 07:29:00 +0200,6347a3852d3815b043e65efd,32Q
3093081,a,2022-10-14 08:00:00 +0200,VOE2206,Nantes,Volotea Airlines,2,"",Arrived 07:54,2022-10-13 08:01:09 +0200,2022-10-14 07:56:08 +0200,true,2022-10-14 07:54:00 +0200,6347a9602d3815b043e6603c,320
3093082,a,2022-10-14 08:05:00 +0200,W68303,Rome/FIUMICINO,Wizz Air,2,"",Arrived 07:48,2022-10-13 08:06:13 +0200,2022-10-14 07:51:08 +0200,true,2022-10-14 07:48:00 +0200,6347aa8d2d3815b043e66123,32Q
3093084,a,2022-10-14 08:10:00 +0200,FR8229,Marseille,Ryanair,2,"",Arrived 08:05,2022-10-13 08:11:09 +0200,2022-10-14 08:08:10 +0200,true,2022-10-14 08:05:00 +0200,6347abb82d3815b043e6615e,7M8
3093085,a,2022-10-14 08:10:00 +0200,W68423,Naples,Wizz Air,2,"",Arrived 07:58,2022-10-13 08:11:09 +0200,2022-10-14 08:01:10 +0200,true,2022-10-14 07:58:00 +0200,6347abb82d3815b043e6615f,32Q
3093086,a,2022-10-14 08:20:00 +0200,D83580,Copenhagen/CPH,Norwegian Air Sweden,2,"",Arrived 08:10,2022-10-13 08:21:09 +0200,2022-10-14 08:12:09 +0200,true,2022-10-14 08:10:00 +0200,6347ae112d3815b043e66522,7M8
3093087,a,2022-10-14 08:20:00 +0200,KL1351,Amsterdam,Klm Royal Dutch Airlines,2,"",Arrived 08:20,2022-10-13 08:21:09 +0200,2022-10-14 08:22:09 +0200,true,2022-10-14 08:20:00 +0200,6347ae112d3815b043e66523,E7W
3093092,a,2022-10-14 08:35:00 +0200,EW9772,Duesseldorf/DUS,Eurowings Ag,2,"",Arrived 08:35,2022-10-13 08:36:11 +0200,2022-10-14 08:37:09 +0200,true,2022-10-14 08:35:00 +0200,6347b1942d3815b043e66a54,320
3093099,a,2022-10-14 08:40:00 +0200,LX1484,Zurich,Swiss International Air Lines,2,"",Expected 08:40,2022-10-13 08:41:09 +0200,2022-10-14 08:14:10 +0200,true,2022-10-14 08:40:00 +0200,6347b2c12d3815b043e66ab4,290
3093107,a,2022-10-14 09:05:00 +0200,FR8221,Copenhagen/CPH,Ryanair,2,"",Expected 08:55,2022-10-13 09:06:11 +0200,2022-10-14 08:38:08 +0200,true,2022-10-14 08:55:00 +0200,6347b89c2d3815b043e66d22,73H
3093110,a,2022-10-14 09:20:00 +0200,EZY6961,Edinburgh,Easyjet,1,"",Expected 08:55,2022-10-13 09:21:09 +0200,2022-10-14 08:30:10 +0200,true,2022-10-14 08:55:00 +0200,6347bc212d3815b043e671e6,319
3093111,a,2022-10-14 09:20:00 +0200,LO0523,Warsaw/WAW,Lot Polish Airlines,2,"",Expected 09:15,2022-10-13 09:21:09 +0200,2022-10-14 08:17:08 +0200,true,2022-10-14 09:15:00 +0200,6347bc212d3815b043e671e7,DH4
3093113,a,2022-10-14 09:30:00 +0200,J20109,Baku,Azerbaijan Airlines,1,"",Expected 09:25,2022-10-13 09:31:10 +0200,2022-10-14 06:18:08 +0200,true,2022-10-14 09:25:00 +0200,6347be782d3815b043e673ba,319
3093115,a,2022-10-14 09:45:00 +0200,OK0241,Hurghada,Czech Airlines,1,"",Expected 09:20,2022-10-13 09:46:10 +0200,2022-10-14 05:27:09 +0200,true,2022-10-14 09:20:00 +0200,6347c1fc2d3815b043e676b8,320
3093114,a,2022-10-14 09:45:00 +0200,QS2577,Hurghada,SmartWings,1,"",Expected 09:40,2022-10-13 09:46:10 +0200,2022-10-14 05:46:08 +0200,true,2022-10-14 09:40:00 +0200,6347c1fc2d3815b043e676b7,73H
3093120,a,2022-10-14 09:55:00 +0200,FR8243,Pescara,Ryanair,2,"","",2022-10-13 09:56:10 +0200,2022-10-13 09:56:10 +0200,true,,6347c4552d3815b043e67acc,73H
