id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
3227509,a,2023-09-17 03:15:00 +0200,QS2875,Enfidha,SmartWings,1,"",Arrived 03:08,2023-09-16 03:16:15 +0200,2023-09-17 03:10:14 +0200,true,2023-09-17 03:08:00 +0200,650501942d38ee729f68cb2c,73G
3227551,a,2023-09-17 07:20:00 +0200,CI0067,Taipei,China Airlines,1,"",Arrived 07:21,2023-09-16 07:21:15 +0200,2023-09-17 07:24:11 +0200,true,2023-09-17 07:21:00 +0200,65053b082d38ee729f6906d3,359
3227550,a,2023-09-17 07:20:00 +0200,XQ0320,Antalya,Sunexpress,1,"",Arrived 07:07,2023-09-16 07:21:14 +0200,2023-09-17 07:10:12 +0200,true,2023-09-17 07:07:00 +0200,65053b082d38ee729f6906d2,73H
3227556,a,2023-09-17 07:45:00 +0200,W65619,Milan/MALPENSA,Wizz Air,2,"",Arrived 07:27,2023-09-16 07:46:15 +0200,2023-09-17 07:29:12 +0200,true,2023-09-17 07:27:00 +0200,650540dd2d38ee729f690ea1,32Q
3227559,a,2023-09-17 08:15:00 +0200,EJU3901,Milan/MALPENSA,EasyJet,2,"",Arrived 07:55,2023-09-16 08:16:15 +0200,2023-09-17 07:57:12 +0200,true,2023-09-17 07:55:00 +0200,650547e52d38ee729f691c14,32A
3227560,a,2023-09-17 08:15:00 +0200,HV5235,Eindhoven,Transavia.com,2,"",Arrived 08:05,2023-09-16 08:16:15 +0200,2023-09-17 08:08:12 +0200,true,2023-09-17 08:05:00 +0200,650547e52d38ee729f691c15,73H
3227564,a,2023-09-17 08:20:00 +0200,KL1351,Amsterdam,Klm Royal Dutch Airlines,2,"",Arrived 08:22,2023-09-16 08:21:13 +0200,2023-09-17 08:24:11 +0200,true,2023-09-17 08:22:00 +0200,650549122d38ee729f691f1a,E7W
3227567,a,2023-09-17 08:25:00 +0200,FR3528,Milan/BERGAMO,Ryanair,2,"",Arrived 08:17,2023-09-16 08:26:16 +0200,2023-09-17 08:19:12 +0200,true,2023-09-17 08:17:00 +0200,65054a3f2d38ee729f69216a,73H
3227568,a,2023-09-17 08:30:00 +0200,LX1484,Zurich,Swiss International Air Lines,2,"",Arrived 08:36,2023-09-16 08:31:13 +0200,2023-09-17 08:38:12 +0200,true,2023-09-17 08:36:00 +0200,65054b6d2d38ee729f692405,221
3227569,a,2023-09-17 08:30:00 +0200,TK1767,Istanbul/IST,Turkish Airlines,1,"",Arrived 08:19,2023-09-16 08:31:13 +0200,2023-09-17 08:21:12 +0200,true,2023-09-17 08:19:00 +0200,65054b6d2d38ee729f692406,32Q
