id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
2058003,d,2014-10-13 04:45:00 +0200,QS1108,Larnaca (CY),Travel Service,Terminal 1,A6,Departed 04:48,2016-07-17 03:45:39 +0200,2016-12-09 09:23:27 +0100,true,2014-10-13 04:48:00 +0200,,
1718228,d,2014-10-13 06:00:00 +0200,LH1403,Frankfurt (DE),Lufthansa,Terminal 2,C9,Departed 06:00,2016-07-17 03:45:39 +0200,2016-12-09 08:55:48 +0100,true,2014-10-13 06:00:00 +0200,,
1847912,d,2014-10-13 06:00:00 +0200,OK0960,Kosice (SK) via Bratislava (SK),Czech Airlines,Terminal 2,C18,Departed 06:02,2016-07-17 03:45:39 +0200,2016-12-09 09:11:18 +0100,true,2014-10-13 06:02:00 +0200,,
1738800,d,2014-10-13 06:25:00 +0200,KL1350,Amsterdam (NL),Klm Royal Dutch Airlines,Terminal 2,C4,Departed 06:23,2016-07-17 03:45:39 +0200,2016-12-09 08:50:57 +0100,true,2014-10-13 06:23:00 +0200,,
1943411,d,2014-10-13 06:30:00 +0200,LX1495,Zurich (CH),Swiss International Air Lines,Terminal 2,C6,Departed 06:29,2016-07-17 03:45:39 +0200,2016-12-09 08:59:05 +0100,true,2014-10-13 06:29:00 +0200,,
1728695,d,2014-10-13 06:50:00 +0200,SN2816,Brussels/Zaventem (BE),Brussels Airlines,Terminal 2,C7,Departed 06:51,2016-07-17 03:45:39 +0200,2016-12-09 09:36:52 +0100,true,2014-10-13 06:51:00 +0200,,
1979133,d,2014-10-13 06:55:00 +0200,OK0630,Brussels/Zaventem (BE),Czech Airlines,Terminal 2,D3,Departed 06:56,2016-07-17 03:45:39 +0200,2016-12-09 09:05:27 +0100,true,2014-10-13 06:56:00 +0200,,
1956893,d,2014-10-13 06:55:00 +0200,OK7320,Braunschweig (DE),Czech Airlines,Terminal 3,"",Departed 06:58,2016-07-17 03:45:39 +0200,2016-12-09 09:18:48 +0100,true,2014-10-13 06:58:00 +0200,,
1879258,d,2014-10-13 07:00:00 +0200,BA0853,London/Heathrow (GB),British Airways,Terminal 1,A3,Departed 07:10,2016-07-17 03:45:39 +0200,2016-12-09 08:28:27 +0100,true,2014-10-13 07:10:00 +0200,,
1973190,d,2014-10-13 07:00:00 +0200,OK0616,Amsterdam (NL),Czech Airlines,Terminal 2,C2,Departed 07:10,2016-07-17 03:45:39 +0200,2016-12-09 09:04:56 +0100,true,2014-10-13 07:10:00 +0200,,
1959153,d,2014-10-13 07:05:00 +0200,OK0522,Dusseldorf (DE),Czech Airlines,Terminal 2,C15,Departed 07:04,2016-07-17 03:45:39 +0200,2016-12-09 09:03:15 +0100,true,2014-10-13 07:04:00 +0200,,
1991417,d,2014-10-13 07:05:00 +0200,OK0718,Milan/Malpensa (IT),Czech Airlines,Terminal 2,C10,Departed 07:04,2016-07-17 03:45:39 +0200,2016-12-09 09:06:28 +0100,true,2014-10-13 07:04:00 +0200,,
1808812,d,2014-10-13 07:05:00 +0200,OK0776,Warsaw (PL),Czech Airlines,Terminal 2,C16,Departed 07:07,2016-07-17 03:45:39 +0200,2016-12-09 09:08:18 +0100,true,2014-10-13 07:07:00 +0200,,
1870487,d,2014-10-13 07:10:00 +0200,AF1737,Paris/CDG (FR),Air France,Terminal 2,C3,Departed 07:11,2016-07-17 03:45:39 +0200,2016-12-09 08:24:47 +0100,true,2014-10-13 07:11:00 +0200,,
1833586,d,2014-10-13 07:10:00 +0200,OK0504,Copenhagen (DK),Czech Airlines,Terminal 2,C9,Departed 07:18,2016-07-17 03:45:39 +0200,2016-12-09 09:02:27 +0100,true,2014-10-13 07:18:00 +0200,,
1718806,d,2014-10-13 07:10:00 +0200,OK0740,Strasbourg (FR),Czech Airlines,Terminal 2,C14,Departed 07:19,2016-07-17 03:45:39 +0200,2016-12-09 09:07:15 +0100,true,2014-10-13 07:19:00 +0200,,
1798785,d,2014-10-13 07:10:00 +0200,OK0758,Paris/CDG (FR),Czech Airlines,Terminal 2,C3,Departed 07:11,2016-07-17 03:45:39 +0200,2016-12-09 09:07:35 +0100,true,2014-10-13 07:11:00 +0200,,
1837455,d,2014-10-13 07:20:00 +0200,OK0786,Budapest (HU),Czech Airlines,Terminal 2,C17,Departed 07:18,2016-07-17 03:45:39 +0200,2016-12-09 09:08:52 +0100,true,2014-10-13 07:18:00 +0200,,
1833857,d,2014-10-13 07:30:00 +0200,OK0534,Frankfurt (DE),Czech Airlines,Terminal 2,C11,Departed 07:31,2016-07-17 03:45:39 +0200,2016-12-09 09:04:00 +0100,true,2014-10-13 07:31:00 +0200,,
2032772,d,2014-10-13 08:10:00 +0200,OS0704,Vienna (AT),Austrian Airlines,Terminal 2,C13,Departed 08:12,2016-07-17 03:45:39 +0200,2016-12-09 09:19:30 +0100,true,2014-10-13 08:12:00 +0200,,
1809325,d,2014-10-13 08:45:00 +0200,4U0771,Cologne/Bonn (DE),Germanwings,Terminal 2,D2,Departed 08:51,2016-07-17 03:45:39 +0200,2016-12-09 08:18:06 +0100,true,2014-10-13 08:51:00 +0200,,
1924501,d,2014-10-13 08:50:00 +0200,KL1352,Amsterdam (NL),Klm Royal Dutch Airlines,Terminal 2,C4,Departed 08:49,2016-07-17 03:45:39 +0200,2016-12-09 08:51:13 +0100,true,2014-10-13 08:49:00 +0200,,
1681152,d,2014-10-13 09:00:00 +0200,4U9773,Dusseldorf (DE),Germanwings,Terminal 2,C20,Departed 09:45,2016-07-17 03:45:39 +0200,2016-12-09 08:18:34 +0100,true,2014-10-13 09:45:00 +0200,,
1699068,d,2014-10-13 09:00:00 +0200,DY3581,Copenhagen (DK),Norwegian,Terminal 2,D4,Departed 09:09,2016-07-17 03:45:39 +0200,2016-12-09 08:37:36 +0100,true,2014-10-13 09:09:00 +0200,,
1852975,d,2014-10-13 09:00:00 +0200,QS2144,Murcia (ES),Travel Service,Terminal 2,D5,Departed 08:59,2016-07-17 03:45:39 +0200,2016-12-09 09:25:59 +0100,true,2014-10-13 08:59:00 +0200,,
1697670,d,2014-10-13 09:05:00 +0200,LO0524,Warsaw (PL),Lot Polish Airlines,Terminal 2,C7,Departed 09:04,2016-07-17 03:45:39 +0200,2016-12-09 08:57:16 +0100,true,2014-10-13 09:04:00 +0200,,
1918144,d,2014-10-13 09:30:00 +0200,JU0611,Belgrade (RS),Air Serbia,Terminal 1,B14,Departed 09:35,2016-07-17 03:45:39 +0200,2016-12-09 08:46:52 +0100,true,2014-10-13 09:35:00 +0200,,
1758610,d,2014-10-13 09:30:00 +0200,LH1689,Munich (DE),Lufthansa,Terminal 2,C12,Departed 09:35,2016-07-17 03:45:39 +0200,2016-12-09 08:56:04 +0100,true,2014-10-13 09:35:00 +0200,,
2011917,d,2014-10-13 09:35:00 +0200,OK0892,Moscow/Sheremetyevo (RU),Czech Airlines,Terminal 1,B4,Departed 09:37,2016-07-17 03:45:39 +0200,2016-12-09 09:09:52 +0100,true,2014-10-13 09:37:00 +0200,,
1719734,d,2014-10-13 09:45:00 +0200,RO0226,Bucharest (RO),Tarom,Terminal 1,A7,Departed 09:42,2016-07-17 03:45:39 +0200,2016-12-09 09:35:25 +0100,true,2014-10-13 09:42:00 +0200,,
1715317,d,2014-10-13 09:55:00 +0200,AF1383,Paris/CDG (FR),Air France,Terminal 2,D3,Departed 09:52,2016-07-17 03:45:39 +0200,2016-12-09 08:24:09 +0100,true,2014-10-13 09:52:00 +0200,,
1681479,d,2014-10-13 10:00:00 +0200,FR1078,London/Stansted (GB),Ryanair,Terminal 1,B10,Departed 10:42,2016-07-17 03:45:39 +0200,2016-12-09 08:43:11 +0100,true,2014-10-13 10:42:00 +0200,,
1986903,d,2014-10-13 10:10:00 +0200,OK0700,Madrid (ES),Czech Airlines,Terminal 2,C2,Departed 10:30,2016-07-17 03:45:39 +0200,2016-12-09 09:06:12 +0100,true,2014-10-13 10:30:00 +0200,,
1682916,d,2014-10-13 10:15:00 +0200,LX1485,Zurich (CH),Swiss International Air Lines,Terminal 2,C6,Departed 10:25,2016-07-17 03:45:39 +0200,2016-12-09 08:58:42 +0100,true,2014-10-13 10:25:00 +0200,,
1701659,d,2014-10-13 10:15:00 +0200,SU2011,Moscow/Sheremetyevo (RU),Aeroflot,Terminal 1,A4,Departed 10:12,2016-07-17 03:45:39 +0200,2016-12-09 09:38:44 +0100,true,2014-10-13 10:12:00 +0200,,
1932739,d,2014-10-13 10:25:00 +0200,LH1393,Frankfurt (DE),Lufthansa,Terminal 2,C9,Departed 10:27,2016-07-17 03:45:39 +0200,2016-12-09 08:54:38 +0100,true,2014-10-13 10:27:00 +0200,,
2070591,d,2014-10-13 10:30:00 +0200,QS1200,Dubai (AE),Travel Service,Terminal 1,A5,Departed 10:42,2016-07-17 03:45:39 +0200,2016-12-09 09:25:09 +0100,true,2014-10-13 10:42:00 +0200,,
1910432,d,2014-10-13 10:45:00 +0200,LX1473,Geneva (CH),Swiss International Air Lines,Terminal 2,C7,Departed 10:57,2016-07-17 03:45:39 +0200,2016-12-09 08:58:30 +0100,true,2014-10-13 10:57:00 +0200,,
2028454,d,2014-10-13 10:45:00 +0200,VY8653,Barcelona (ES),Vueling,Terminal 2,D6,Departed 10:51,2016-07-17 03:45:39 +0200,2016-12-09 09:49:52 +0100,true,2014-10-13 10:51:00 +0200,,
1704409,d,2014-10-13 10:50:00 +0200,A30865,Athens (GR),Aegean Airlines,Terminal 2,C10,Departed 10:52,2016-07-17 03:45:39 +0200,2016-12-09 08:19:47 +0100,true,2014-10-13 10:52:00 +0200,,
1693614,d,2014-10-13 11:15:00 +0200,BT0482,Riga (LV),Air Baltic,Terminal 2,C20,Departed 11:20,2016-07-17 03:45:39 +0200,2016-12-09 08:30:11 +0100,true,2014-10-13 11:20:00 +0200,,
1803947,d,2014-10-13 11:20:00 +0200,BA0855,London/Heathrow (GB),British Airways,Terminal 1,A3,Departed 11:32,2016-07-17 03:45:39 +0200,2016-12-09 08:28:42 +0100,true,2014-10-13 11:32:00 +0200,,
2037038,d,2014-10-13 11:25:00 +0200,OS0706,Vienna (AT),Austrian Airlines,Terminal 2,C13,Departed 11:29,2016-07-17 03:45:39 +0200,2016-12-09 09:19:48 +0100,true,2014-10-13 11:29:00 +0200,,
1712890,d,2014-10-13 11:30:00 +0200,EZY6962,Edinburgh (GB),Easyjet,Terminal 1,B1,Departed 11:30,2016-07-17 03:45:39 +0200,2016-12-09 08:42:31 +0100,true,2014-10-13 11:30:00 +0200,,
1684468,d,2014-10-13 11:30:00 +0200,OK0886,St Petersburg (RU),Czech Airlines,Terminal 1,B5,Departed 11:34,2016-07-17 03:45:39 +0200,2016-12-09 09:09:41 +0100,true,2014-10-13 11:34:00 +0200,,
2048820,d,2014-10-13 11:30:00 +0200,QS1008,Rome/Fiumicino (IT),Travel Service,Terminal 2,D4,Departed 11:33,2016-07-17 03:45:39 +0200,2016-12-09 09:22:13 +0100,true,2014-10-13 11:33:00 +0200,,
1829663,d,2014-10-13 11:35:00 +0200,AY0716,Helsinki (FI),Finnair,Terminal 2,D2,Departed 11:38,2016-07-17 03:45:39 +0200,2016-12-09 08:26:16 +0100,true,2014-10-13 11:38:00 +0200,,
1705714,d,2014-10-13 11:35:00 +0200,SN2810,Brussels/Zaventem (BE),Brussels Airlines,Terminal 2,C4,Departed 12:02,2016-07-17 03:45:39 +0200,2016-12-09 09:36:23 +0100,true,2014-10-13 12:02:00 +0200,,
1846804,d,2014-10-13 11:40:00 +0200,LY2522,Tel Aviv (IL),Up By El Al,Terminal 1,B7,Departed 11:52,2016-07-17 03:45:39 +0200,2016-12-09 08:59:28 +0100,true,2014-10-13 11:52:00 +0200,,
1777497,d,2014-10-13 11:40:00 +0200,OK0916,Kiev/Borispol (UA),Czech Airlines,Terminal 1,B3,Departed 11:56,2016-07-17 03:45:39 +0200,2016-12-09 09:11:03 +0100,true,2014-10-13 11:56:00 +0200,,
1917831,d,2014-10-13 11:45:00 +0200,JP0569,Ljubljana (SI),Adria Airways,Terminal 2,C19,Departed 11:48,2016-07-17 03:45:39 +0200,2016-12-09 08:46:44 +0100,true,2014-10-13 11:48:00 +0200,,
1831999,d,2014-10-13 11:50:00 +0200,DY4572,Stockholm/Arlanda (SE),Norwegian,Terminal 2,C11,Departed 11:52,2016-07-17 03:45:39 +0200,2016-12-09 08:37:49 +0100,true,2014-10-13 11:52:00 +0200,,
2013174,d,2014-10-13 11:50:00 +0200,OK0894,Moscow/Sheremetyevo (RU),Czech Airlines,Terminal 1,B4,Departed 12:10,2016-07-17 03:45:39 +0200,2016-12-09 09:10:05 +0100,true,2014-10-13 12:10:00 +0200,,
2004845,d,2014-10-13 11:50:00 +0200,S70858,Novosibirsk (RU),S7 Airlines,Terminal 1,A7,Departed 12:08,2016-07-17 03:45:39 +0200,2016-12-09 09:35:49 +0100,true,2014-10-13 12:08:00 +0200,,
1850498,d,2014-10-13 11:55:00 +0200,LH1395,Frankfurt (DE),Lufthansa,Terminal 2,C9,Departed 12:09,2016-07-17 03:45:39 +0200,2016-12-09 08:54:51 +0100,true,2014-10-13 12:09:00 +0200,,
1624659,d,2014-10-13 11:55:00 +0200,QS2036,Tenerife (ES),Travel Service,Terminal 2,D5,Departed 12:09,2016-07-17 03:45:39 +0200,2016-12-09 09:25:43 +0100,true,2014-10-13 12:09:00 +0200,,
1833278,d,2014-10-13 12:00:00 +0200,OK0490,Stockholm/Arlanda (SE),Czech Airlines,Terminal 2,C3,Departed 12:00,2016-07-17 03:45:39 +0200,2016-12-09 09:02:05 +0100,true,2014-10-13 12:00:00 +0200,,
1837034,d,2014-10-13 12:05:00 +0200,OK0782,Warsaw (PL),Czech Airlines,Terminal 2,C16,Departed 12:07,2016-07-17 03:45:39 +0200,2016-12-09 09:08:42 +0100,true,2014-10-13 12:07:00 +0200,,
1838976,d,2014-10-13 12:05:00 +0200,OK0972,Kosice (SK),Czech Airlines,Terminal 2,C15,Departed 12:06,2016-07-17 03:45:39 +0200,2016-12-09 09:11:32 +0100,true,2014-10-13 12:06:00 +0200,,
1731413,d,2014-10-13 12:05:00 +0200,TK1768,Istanbul/Atatürk (TR),Turkish Airlines,Terminal 1,A5,Departed 12:05,2016-07-17 03:45:39 +0200,2016-12-09 09:41:28 +0100,true,2014-10-13 12:05:00 +0200,,
1767175,d,2014-10-13 12:10:00 +0200,DY1503,Oslo (NO),Norwegian,Terminal 2,D3,Departed 12:49,2016-07-17 03:45:39 +0200,2016-12-09 08:37:17 +0100,true,2014-10-13 12:49:00 +0200,,
1948920,d,2014-10-13 12:10:00 +0200,OK0024,Ostrava (CZ),Czech Airlines,Terminal 2,C17,Departed 12:05,2016-07-17 03:45:39 +0200,2016-12-09 09:01:16 +0100,true,2014-10-13 12:05:00 +0200,,
