id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
1894888,a,2015-02-18 06:20:00 +0100,OK0021,Ostrava (CZ),Czech Airlines,Terminal 2,,Arrived 06:03,2016-07-17 03:45:39 +0200,2016-12-09 09:01:11 +0100,true,2015-02-18 06:03:00 +0100,,
2025639,a,2015-02-18 07:35:00 +0100,OS0703,Vienna (AT),Austrian Airlines,Terminal 2,,Arrived 07:17,2016-07-17 03:45:39 +0200,2016-12-09 09:19:21 +0100,true,2015-02-18 07:17:00 +0100,,
1651066,a,2015-02-18 08:00:00 +0100,QS4149,Varadero (CU),Travel Service,Terminal 1,,Arrived 08:57,2016-07-17 03:45:39 +0200,2016-12-09 09:27:33 +0100,true,2015-02-18 08:57:00 +0100,,
1601443,a,2015-02-18 08:15:00 +0100,4U9772,Dusseldorf (DE),Germanwings,Terminal 2,,Arrived 08:40,2016-07-17 03:45:39 +0200,2016-12-09 08:18:31 +0100,true,2015-02-18 08:40:00 +0100,,
1633634,a,2015-02-18 08:25:00 +0100,KL1351,Amsterdam (NL),Klm Royal Dutch Airlines,Terminal 2,,Arrived 08:27,2016-07-17 03:45:39 +0200,2016-12-09 08:51:06 +0100,true,2015-02-18 08:27:00 +0100,,
1939642,a,2015-02-18 08:30:00 +0100,LO0523,Warsaw (PL),Lot Polish Airlines,Terminal 2,,Arrived 08:10,2016-07-17 03:45:39 +0200,2016-12-09 08:57:09 +0100,true,2015-02-18 08:10:00 +0100,,
1920955,a,2015-02-18 08:50:00 +0100,LX1484,Zurich (CH),Swiss International Air Lines,Terminal 2,,Arrived 09:04,2016-07-17 03:45:39 +0200,2016-12-09 08:58:35 +0100,true,2015-02-18 09:04:00 +0100,,
1999048,a,2015-02-18 08:55:00 +0100,AF1382,Paris/CDG (FR),Air France,Terminal 2,,Arrived 09:06,2016-07-17 03:45:39 +0200,2016-12-09 08:24:00 +0100,true,2015-02-18 09:06:00 +0100,,
1859416,a,2015-02-18 08:55:00 +0100,JU0610,Belgrade (RS),Air Serbia,Terminal 1,,Arrived 09:00,2016-07-17 03:45:39 +0200,2016-12-09 08:46:48 +0100,true,2015-02-18 09:00:00 +0100,,
1938713,a,2015-02-18 09:10:00 +0100,LH1688,Munich (DE),Lufthansa,Terminal 2,,Arrived 09:02,2016-07-17 03:45:39 +0200,2016-12-09 08:55:55 +0100,true,2015-02-18 09:02:00 +0100,,
