id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
2770368,a,2017-11-08 05:10:00 +0100,HU7937,Beijing (CN),Hainan Airlines,Terminal 1,"",Arrived 05:04,2017-11-07 05:13:19 +0100,2017-11-08 05:11:17 +0100,true,2017-11-08 05:04:00 +0100,,
2770370,a,2017-11-08 05:50:00 +0100,3U8295,Chengdu (CN),Sichuan Airlines,Terminal 1,"",Arrived 05:25,2017-11-07 05:54:18 +0100,2017-11-08 05:29:16 +0100,true,2017-11-08 05:25:00 +0100,,
2770373,a,2017-11-08 06:00:00 +0100,OK0913,Ekaterinburg (RU),Czech Airlines,Terminal 1,"",Arrived 05:36,2017-11-07 06:03:18 +0100,2017-11-08 05:42:15 +0100,true,2017-11-08 05:36:00 +0100,,
2770371,a,2017-11-08 06:15:00 +0100,OK0917,Kiev/Borispol (UA),Czech Airlines,Terminal 1,"",Arrived 05:33,2017-11-07 06:19:19 +0100,2017-11-08 05:37:16 +0100,true,2017-11-08 05:33:00 +0100,,
2770412,a,2017-11-08 07:35:00 +0100,OS0703,Vienna (AT),Austrian Airlines,Terminal 2,"",Arrived 07:23,2017-11-07 07:50:16 +0100,2017-11-08 07:27:31 +0100,true,2017-11-08 07:23:00 +0100,,
2770416,a,2017-11-08 08:15:00 +0100,EW9772,Dusseldorf (DE),Eurowings Ag,Terminal 2,"",Arrived 08:02,2017-11-07 08:19:19 +0100,2017-11-08 08:07:17 +0100,true,2017-11-08 08:02:00 +0100,,
2770422,a,2017-11-08 08:20:00 +0100,KL1351,Amsterdam (NL),Klm Royal Dutch Airlines,Terminal 2,"",Arrived 08:37,2017-11-07 08:29:18 +0100,2017-11-08 08:42:16 +0100,true,2017-11-08 08:37:00 +0100,,
2770419,a,2017-11-08 08:30:00 +0100,LO0523,Warsaw (PL),Lot Polish Airlines,Terminal 2,"",Arrived 08:25,2017-11-07 08:37:19 +0100,2017-11-08 08:31:16 +0100,true,2017-11-08 08:25:00 +0100,,
2770420,a,2017-11-08 08:40:00 +0100,QS1287,Tel Aviv (IL),Travel Service,Terminal 1,"",Arrived 08:27,2017-11-07 08:48:18 +0100,2017-11-08 08:33:17 +0100,true,2017-11-08 08:27:00 +0100,,
2771127,a,2017-11-08 08:50:00 +0100,LX1484,Zurich (CH),Swiss International Air Lines,Terminal 2,"",Arrived 08:33,2017-11-07 08:58:18 +0100,2017-11-08 08:40:14 +0100,true,2017-11-08 08:33:00 +0100,,
2770443,a,2017-11-08 08:55:00 +0100,JU0610,Belgrade (RS),Air Serbia,Terminal 1,"",Arrived 08:31,2017-11-07 09:02:17 +0100,2017-11-08 08:35:14 +0100,true,2017-11-08 08:31:00 +0100,,
2770445,a,2017-11-08 08:55:00 +0100,LH1688,Munich (DE),Lufthansa,Terminal 2,"",Arrived 08:50,2017-11-07 09:02:17 +0100,2017-11-08 08:55:14 +0100,true,2017-11-08 08:50:00 +0100,,
2770455,a,2017-11-08 09:00:00 +0100,AF1382,Paris/CDG (FR),Air France,Terminal 2,"",Arrived 09:24,2017-11-07 09:05:16 +0100,2017-11-08 09:31:17 +0100,true,2017-11-08 09:24:00 +0100,,
2771132,a,2017-11-08 09:00:00 +0100,TK1767,Istanbul/Atatürk (TR),Turkish Airlines,Terminal 1,"",Arrived 08:47,2017-11-07 09:05:16 +0100,2017-11-08 08:53:17 +0100,true,2017-11-08 08:47:00 +0100,,
2770450,a,2017-11-08 09:20:00 +0100,LX1472,Geneva (CH),Swiss International Air Lines,Terminal 2,"",Arrived 09:19,2017-11-07 09:28:18 +0100,2017-11-08 09:28:16 +0100,true,2017-11-08 09:19:00 +0100,,
